state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,total,proportion,gender,class
Connecticut,18.9,12.0,Good,new car,836.0,197.77,1,4,female div/dep/mar,none,2,life insurance,23,bank,own,1,unskilled resident,1,none,NO,1052.67,0.2588649940262844,female,BAD
District of Columbia,92.6,20.0,Good,used car,6468.0,0.0,0,1,male div/sep,none,4,real estate,60,none,own,1,high qualif/self emp/mgmt,1,yes,NO,6560.6,0.014314422631009429,male,GOOD
District of Columbia,20.17,18.0,Good,business,1941.0,9298.08,2,4,male single,none,2,life insurance,35,none,own,1,unskilled resident,1,yes,YES,11259.25,4.7982749742533475,male,GOOD
Delaware,0.0,22.0,Good,radio/tv,2675.0,0.0,4,3,unknown,none,4,car,40,none,own,1,skilled,1,none,NO,2675.0,0.0,unknown,BAD
Delaware,0.0,48.0,Moderate,used car,2315.0,0.0,0,4,male single,none,3,car,38,none,own,2,skilled,2,yes,YES,2315.0,0.0,male,BAD
Florida,22.41,48.0,Moderate,education,2315.0,88.44,4,4,male single,none,4,no known property,50,none,for free,1,skilled,1,none,YES,2425.85,0.047862694300518135,male,GOOD
Florida,0.0,40.0,Bad,education,5998.0,0.0,2,4,male single,unknown,3,no known property,27,bank,own,1,unknown,1,yes,YES,5998.0,0.0,male,BAD
Florida,49.35,21.0,Good,other,1188.0,39.92,4,2,female div/dep/mar,none,4,life insurance,33,none,own,1,skilled,2,none,YES,1277.27,0.07507989907485282,female,GOOD
Florida,0.0,24.0,Good,used car,6313.0,0.0,4,-1,male single,none,4,car,41,none,own,1,high qualif/self emp/mgmt,2,yes,NO,6313.0,0.0,male,BAD
Florida,0.0,18.0,Bad,furniture/equipment,1221.0,0.0,2,1,male mar/wid,none,2,life insurance,27,none,own,2,skilled,1,none,YES,1221.0,0.0,male,GOOD
Florida,5071.29,18.0,Good,furniture/equipment,2892.0,40.12,0,3,male div/sep,none,4,no known property,51,none,for free,1,skilled,1,none,NO,8003.41,1.766819910127895,male,GOOD
Florida,0.0,24.0,Good,furniture/equipment,3062.0,0.0,4,4,male single,none,3,no known property,32,none,rent,1,skilled,1,yes,YES,3062.0,0.0,male,BAD
Florida,0.0,9.0,Moderate,furniture/equipment,2301.0,0.0,1,2,unknown,none,4,life insurance,33,none,rent,1,skilled,1,none,NO,2301.0,0.0,unknown,BAD
Florida,-3171.02,18.0,Good,used car,2315.0,0.0,4,1,male single,none,4,life insurance,51,unknown,for free,1,skilled,2,yes,YES,-856.02,-1.3691796200345423,male,BAD
Florida,0.0,12.0,Bad,furniture/equipment,1258.0,0.0,1,-1,female div/dep/mar,none,4,life insurance,22,none,rent,2,unskilled resident,1,unknown,NO,1258.0,0.0,female,GOOD
Florida,0.0,18.0,Moderate,new car,717.0,0.0,4,4,male mar/wid,none,4,car,54,none,own,2,skilled,1,yes,YES,717.0,0.0,male,GOOD
Florida,67.27,9.0,Good,new car,2315.0,0.0,1,-1,male single,none,2,real estate,35,none,own,-1,unemp/unskilled non res,1,none,YES,2382.27,0.029045768566493952,male,GOOD
Florida,0.0,24.0,Bad,education,2315.0,0.0,4,4,unknown,none,4,no known property,33,none,for free,2,skilled,2,none,YES,2315.0,0.0,unknown,BAD
Florida,193.43,18.0,Bad,radio/tv,1795.0,34.86,4,3,female div/dep/mar,guarantor,4,real estate,48,bank,rent,-1,unskilled resident,1,yes,NO,2023.29,0.12711024498886414,female,GOOD
Florida,-8219.36,20.0,Bad,furniture/equipment,4272.0,94.81,4,1,unknown,none,4,life insurance,24,unknown,own,2,skilled,1,unknown,NO,-3852.55,-1.9013690615492629,unknown,BAD
Florida,0.0,12.0,Moderate,other,976.0,0.0,4,4,male single,unknown,4,car,35,none,own,2,skilled,1,none,NO,976.0,0.0,male,BAD
Florida,44.41,12.0,Good,new car,7472.0,0.0,0,1,female div/dep/mar,none,2,real estate,33,none,rent,1,unemp/unskilled non res,1,none,YES,7516.41,0.005942727151077211,female,GOOD
Florida,-7911.06,36.0,Moderate,new car,9271.0,10.91,3,2,male single,unknown,1,car,24,none,own,1,skilled,1,unknown,NO,1370.8499999999995,-0.8520437877480588,male,GOOD
Florida,3.64,6.0,Good,radio/tv,590.0,69.14,1,3,unknown,none,3,real estate,26,none,own,1,unskilled resident,1,none,YES,662.78,0.12314720812182742,unknown,GOOD
Florida,0.0,12.0,Bad,radio/tv,930.0,0.0,4,4,male single,none,4,real estate,65,unknown,own,4,skilled,1,none,NO,930.0,0.0,male,BAD
Florida,0.0,42.0,Good,used car,9283.0,0.0,0,1,male single,none,2,no known property,55,bank,for free,1,high qualif/self emp/mgmt,1,yes,YES,9283.0,0.0,male,GOOD
Florida,0.0,15.0,Moderate,new car,1778.0,0.0,1,2,female div/dep/mar,none,1,real estate,26,none,rent,2,unemp/unskilled non res,1,unknown,YES,1778.0,0.0,female,BAD
Florida,69.88,8.0,Good,business,907.0,6.83,1,3,male mar/wid,none,2,real estate,26,none,own,1,skilled,1,unknown,NO,983.71,0.08448237885462555,male,GOOD
Florida,98.29,6.0,Good,radio/tv,484.0,82.59,3,3,male mar/wid,guarantor,3,real estate,28,bank,own,1,unskilled resident,1,none,NO,664.88,0.3729484536082474,male,BAD
Florida,-4383.35,36.0,Bad,used car,9629.0,80.0,3,4,male single,none,4,car,24,none,own,2,unknown,1,yes,NO,5325.65,-0.4468691588785047,male,GOOD
Florida,-6144.69,48.0,Good,domestic appliance,3051.0,61.85,2,3,male single,none,-1,car,54,none,own,1,skilled,1,none,NO,-3031.8399999999992,-1.993066841415465,male,BAD
Florida,-5706.25,48.0,Good,new car,3931.0,99.46,3,-1,male single,unknown,-1,no known property,46,none,for free,1,skilled,2,none,NO,-1675.79,-1.425938453713123,male,GOOD
Florida,28.13,36.0,Moderate,new car,7432.0,17.52,2,-1,female div/dep/mar,none,2,life insurance,54,unknown,rent,1,skilled,1,none,YES,7477.65,0.006141531010359209,female,BAD
Florida,0.0,6.0,Good,domestic appliance,1338.0,0.0,2,1,male div/sep,none,4,real estate,62,none,own,1,skilled,1,none,NO,1338.0,0.0,male,BAD
Florida,0.0,6.0,Moderate,other,1554.0,0.0,0,-1,female div/dep/mar,none,2,car,24,none,unknown,2,skilled,1,yes,YES,1554.0,0.0,female,BAD
Florida,0.0,36.0,Good,other,15857.0,0.0,0,2,male div/sep,co applicant,3,car,43,none,own,-1,high qualif/self emp/mgmt,1,none,NO,15857.0,0.0,male,GOOD
Florida,-581.77,18.0,Good,radio/tv,1345.0,54.46,2,-1,male mar/wid,none,3,real estate,26,bank,unknown,1,unknown,1,unknown,YES,817.69,-0.3917607726597325,male,BAD
Florida,0.0,12.0,Good,other,1101.0,0.0,0,3,male mar/wid,none,2,real estate,27,none,own,-1,skilled,1,yes,NO,1101.0,0.0,male,GOOD
Florida,0.0,12.0,Good,radio/tv,3016.0,0.0,2,3,male mar/wid,none,1,car,24,none,own,1,skilled,1,none,YES,3016.0,0.0,male,GOOD
Florida,-8804.85,36.0,Good,furniture/equipment,2712.0,21.59,4,2,male single,none,2,life insurance,41,bank,own,1,skilled,2,unknown,YES,-6071.26,-3.2374714338370807,male,GOOD
Florida,-7039.13,8.0,Bad,new car,731.0,45.93,4,4,male single,none,4,real estate,33,none,own,2,unknown,1,none,NO,-6262.2,-9.553551912568306,male,BAD
Florida,0.0,18.0,Bad,furniture/equipment,3780.0,0.0,1,3,male div/sep,none,2,car,35,none,own,2,high qualif/self emp/mgmt,1,yes,NO,3780.0,0.0,male,GOOD
Florida,-6845.84,21.0,Bad,new car,1602.0,64.4,4,4,male mar/wid,none,3,car,30,none,own,2,skilled,1,yes,NO,-5179.4400000000005,-4.230467872738616,male,GOOD
Florida,-4028.09,18.0,Bad,new car,3966.0,89.91,0,1,female div/dep/mar,none,4,real estate,33,unknown,rent,3,skilled,1,yes,NO,27.81999999999971,-0.9927350642803127,female,GOOD
Florida,0.0,18.0,Moderate,business,4165.0,0.0,2,2,male single,none,2,car,36,stores,unknown,2,skilled,2,none,NO,4165.0,0.0,male,GOOD
Florida,-2327.2,36.0,Good,used car,8335.0,0.0,4,3,male single,none,4,no known property,47,none,for free,1,skilled,1,unknown,YES,6007.8,-0.2791746641074856,male,GOOD
Georgia,45.9,48.0,Moderate,business,6681.0,0.0,2,4,male single,none,4,no known property,38,none,for free,1,skilled,2,yes,YES,6726.9,0.006869200838072433,male,BAD
Georgia,0.0,24.0,Moderate,business,2375.0,0.0,2,4,male single,none,2,car,33,unknown,own,2,skilled,2,yes,YES,2375.0,0.0,male,BAD
Georgia,-9116.85,18.0,Good,new car,1216.0,0.0,1,4,female div/dep/mar,none,3,car,23,none,rent,1,skilled,1,unknown,YES,-7900.85,-7.491248972884142,female,GOOD
Georgia,-6919.96,45.0,Moderate,business,11816.0,80.7,4,2,male single,unknown,4,car,29,unknown,rent,2,skilled,1,none,YES,4976.74,-0.5787644918337987,male,GOOD
Georgia,94.26,24.0,Good,radio/tv,2315.0,0.0,4,2,female div/dep/mar,none,-1,car,42,none,own,1,skilled,1,unknown,YES,2409.26,0.04069948186528498,female,GOOD
Georgia,5440.88,15.0,Good,radio/tv,2327.0,94.96,1,2,female div/dep/mar,none,3,real estate,25,none,own,1,unskilled resident,1,none,NO,7862.84,2.377938144329897,female,GOOD
Georgia,-6123.97,12.0,Moderate,new car,1082.0,0.0,2,4,male single,none,4,no known property,48,bank,own,2,unknown,1,none,YES,-5041.97,-5.654635272391506,male,GOOD
Georgia,0.0,12.0,Good,other,886.0,0.0,2,4,female div/dep/mar,unknown,2,car,21,unknown,own,-1,skilled,1,none,YES,886.0,0.0,female,GOOD
Georgia,0.0,4.0,Good,furniture/equipment,601.0,0.0,1,1,female div/dep/mar,unknown,3,real estate,23,unknown,rent,1,unskilled resident,2,none,NO,601.0,0.0,female,BAD
Georgia,-8713.84,18.0,Bad,used car,2315.0,71.17,4,4,male single,none,4,life insurance,63,none,own,2,skilled,1,yes,NO,-6327.67,-3.731722797927461,male,BAD
Georgia,0.0,24.0,Bad,radio/tv,2611.0,0.0,4,4,male mar/wid,co applicant,-1,real estate,46,none,own,2,skilled,1,none,NO,2611.0,0.0,male,GOOD
Georgia,-2075.66,36.0,Good,furniture/equipment,5179.0,28.73,3,4,male single,none,2,life insurance,29,none,own,1,skilled,1,none,NO,3132.07,-0.3951602316602316,male,GOOD
Georgia,0.0,21.0,Moderate,used car,2993.0,0.0,2,3,male single,none,2,real estate,28,stores,own,2,unskilled resident,1,none,YES,2993.0,0.0,male,GOOD
Georgia,0.0,18.0,Good,repairs,1943.0,0.0,0,4,female div/dep/mar,none,4,real estate,23,none,unknown,1,skilled,1,none,YES,1943.0,0.0,female,GOOD
Georgia,0.0,24.0,Good,business,1559.0,0.0,3,4,male single,none,4,car,50,bank,unknown,1,skilled,1,yes,NO,1559.0,0.0,male,GOOD
Georgia,0.0,18.0,Good,furniture/equipment,3422.0,0.0,4,4,male single,none,4,life insurance,47,bank,own,-1,skilled,2,unknown,YES,3422.0,0.0,male,GOOD
Georgia,164.54,21.0,Moderate,furniture/equipment,3976.0,0.0,3,2,unknown,none,3,no known property,35,none,own,1,skilled,1,yes,NO,4140.54,0.041372894141312545,unknown,GOOD
Georgia,0.0,18.0,Good,new car,6761.0,0.0,2,2,male single,none,4,car,68,none,rent,2,skilled,1,unknown,YES,6761.0,0.0,male,GOOD
Georgia,0.0,18.0,Moderate,new car,1249.0,0.0,1,-1,male mar/wid,none,2,real estate,28,none,own,1,skilled,1,none,YES,1249.0,0.0,male,BAD
Georgia,-5400.65,9.0,Good,radio/tv,1364.0,27.79,3,-1,male single,none,4,real estate,59,none,own,1,skilled,1,unknown,NO,-4008.8599999999997,-3.936161172161172,male,GOOD
Hawaii,-9276.51,12.0,Good,other,709.0,16.33,4,4,male single,none,4,real estate,57,stores,own,1,unskilled resident,1,none,YES,-8551.18,-13.042507042253522,male,GOOD
Iowa,-2942.19,20.0,Bad,new car,2235.0,1.49,2,4,male mar/wid,guarantor,2,life insurance,33,bank,rent,2,skilled,1,none,NO,-705.7000000000003,-1.3151610017889088,male,GOOD
Iowa,0.0,24.0,Bad,used car,4042.0,0.0,3,3,male single,none,4,life insurance,43,none,own,2,skilled,1,yes,NO,4042.0,0.0,male,GOOD
Iowa,0.0,15.0,Bad,radio/tv,1471.0,0.0,2,4,male single,none,4,no known property,35,none,for free,2,skilled,1,yes,YES,1471.0,0.0,male,BAD
Iowa,-4157.57,18.0,Good,other,1442.0,94.88,3,4,male single,none,4,no known property,32,none,for free,2,unskilled resident,2,none,NO,-2620.6899999999996,-2.815446985446985,male,GOOD
Iowa,0.0,36.0,Moderate,new car,10875.0,0.0,4,2,male single,none,2,car,45,unknown,own,2,skilled,2,yes,NO,10875.0,0.0,male,BAD
Iowa,0.0,24.0,Good,new car,1474.0,0.0,1,4,male mar/wid,none,-1,real estate,33,none,own,1,skilled,1,yes,NO,1474.0,0.0,male,GOOD
Iowa,0.0,18.0,Good,retraining,894.0,0.0,3,4,female div/dep/mar,none,3,life insurance,40,none,own,1,skilled,1,yes,YES,894.0,0.0,female,BAD
Idaho,0.0,18.0,Bad,furniture/equipment,3343.0,0.0,2,4,unknown,none,2,no known property,33,unknown,for free,1,skilled,1,yes,YES,3343.0,0.0,unknown,GOOD
Idaho,-4513.12,15.0,Good,new car,3959.0,18.68,2,3,female div/dep/mar,none,2,no known property,29,none,own,1,skilled,1,yes,NO,-535.4399999999996,-1.134959595959596,female,BAD
Illinois,0.0,9.0,Good,new car,3577.0,0.0,2,1,male single,guarantor,2,real estate,26,none,rent,1,skilled,2,none,NO,3577.0,0.0,male,BAD
Illinois,0.0,24.0,Bad,other,5804.0,0.0,2,4,male single,none,2,real estate,33,none,own,2,skilled,1,none,YES,5804.0,0.0,male,BAD
Illinois,0.0,18.0,Moderate,business,2169.0,0.0,2,4,male mar/wid,none,2,car,33,none,own,1,skilled,1,unknown,NO,2169.0,0.0,male,GOOD
Illinois,-2638.38,24.0,Good,radio/tv,2439.0,0.0,1,-1,female div/dep/mar,none,-1,real estate,35,none,own,1,unknown,1,yes,YES,-199.3800000000001,-1.0813032786885246,female,GOOD
Illinois,0.0,27.0,Bad,furniture/equipment,4526.0,0.0,1,4,male single,none,2,real estate,32,stores,own,2,unskilled resident,2,yes,NO,4526.0,0.0,male,BAD
Illinois,0.0,10.0,Good,furniture/equipment,2210.0,0.0,0,2,male single,unknown,2,real estate,25,unknown,unknown,1,unskilled resident,1,none,NO,2210.0,0.0,male,GOOD
Illinois,0.0,15.0,Moderate,furniture/equipment,2221.0,0.0,2,2,female div/dep/mar,none,4,car,20,none,rent,1,skilled,1,none,NO,2221.0,0.0,female,BAD
Illinois,-8906.05,18.0,Good,radio/tv,2389.0,88.27,1,4,unknown,none,1,car,27,stores,own,1,skilled,1,unknown,YES,-6428.779999999999,-3.6894476987447695,unknown,BAD
Illinois,0.0,12.0,Bad,furniture/equipment,3331.0,0.0,4,2,male single,none,4,life insurance,42,stores,own,1,skilled,1,none,YES,3331.0,0.0,male,BAD
Illinois,0.0,36.0,Good,business,7409.0,0.0,4,3,male single,none,2,no known property,37,none,own,2,skilled,1,none,YES,7409.0,0.0,male,GOOD
Illinois,-542.44,12.0,Good,furniture/equipment,652.0,94.47,4,4,female div/dep/mar,none,4,life insurance,24,none,unknown,1,skilled,1,none,YES,204.02999999999997,-0.6860183767228178,female,BAD
Illinois,0.0,36.0,Moderate,furniture/equipment,2315.0,0.0,3,2,female div/dep/mar,none,4,car,40,none,unknown,2,skilled,1,yes,NO,2315.0,0.0,female,BAD
Illinois,6044.46,6.0,Bad,new car,1343.0,18.82,4,1,male single,none,4,real estate,46,none,own,2,skilled,2,none,NO,7406.28,4.511369047619048,male,BAD
Illinois,-34.79,24.0,Bad,business,2315.0,146.38,3,-1,male single,none,-1,real estate,26,none,own,2,skilled,1,yes,YES,2426.59,0.04818221070811744,male,GOOD
Illinois,0.0,15.0,Good,domestic appliance,874.0,0.0,1,4,female div/dep/mar,none,1,real estate,24,none,own,1,skilled,1,none,NO,874.0,0.0,female,GOOD
Illinois,-7372.45,12.0,Good,furniture/equipment,2315.0,0.0,2,2,male single,co applicant,2,life insurance,29,none,own,1,unskilled resident,2,none,YES,-5057.45,-3.183268566493955,male,BAD
Illinois,51.27,11.0,Bad,new car,1322.0,7453.33,2,4,female div/dep/mar,none,-1,car,40,none,unknown,2,skilled,1,none,NO,8826.6,5.672411186696901,female,GOOD
Illinois,-974.0,18.0,Good,radio/tv,1940.0,65.2,1,3,male single,co applicant,4,no known property,36,bank,for free,1,high qualif/self emp/mgmt,1,yes,NO,1031.2,-0.46821226172076247,male,BAD
Illinois,0.0,36.0,Good,radio/tv,3595.0,0.0,4,4,male single,none,2,car,28,none,own,1,skilled,1,none,NO,3595.0,0.0,male,GOOD
Illinois,-8311.39,9.0,Good,new car,1422.0,84.41,1,3,male single,none,2,no known property,27,none,for free,-1,unknown,1,yes,YES,-6804.98,-5.781433591004919,male,GOOD
Illinois,0.0,30.0,Bad,radio/tv,2315.0,0.0,3,2,male single,none,3,life insurance,36,none,own,2,skilled,1,none,NO,2315.0,0.0,male,GOOD
Illinois,0.0,24.0,Good,used car,7814.0,0.0,3,3,male single,none,3,car,38,none,own,1,unknown,1,yes,YES,7814.0,0.0,male,GOOD
Illinois,0.0,24.0,Good,used car,9277.0,0.0,2,2,male div/sep,none,4,no known property,48,none,for free,1,skilled,1,yes,YES,9277.0,0.0,male,GOOD
Illinois,0.0,30.0,Bad,new car,2181.0,0.0,4,4,male single,none,4,real estate,36,none,own,2,skilled,1,unknown,NO,2181.0,0.0,male,BAD
Illinois,0.0,18.0,Bad,radio/tv,1098.0,0.0,0,4,female div/dep/mar,none,4,car,65,none,own,-1,unemp/unskilled non res,1,unknown,YES,1098.0,0.0,female,GOOD
Illinois,39.31,24.0,Good,other,4057.0,16.75,3,3,male div/sep,none,3,car,33,none,own,-1,skilled,1,yes,NO,4113.06,0.01381468703794973,male,BAD
Illinois,-5589.96,12.0,Good,other,795.0,12.55,1,4,female div/dep/mar,none,4,life insurance,53,none,own,1,skilled,1,none,YES,-4782.41,-7.00679648241206,female,BAD
Illinois,140.73,24.0,Bad,other,2825.0,0.0,0,4,male single,none,3,no known property,34,none,own,2,skilled,2,yes,YES,2965.73,0.04979830148619957,male,BAD
Indiana,0.0,18.0,Good,other,15672.0,0.0,2,2,male single,unknown,2,car,23,none,own,1,skilled,1,yes,YES,15672.0,0.0,male,BAD
Indiana,0.0,36.0,Bad,new car,6614.0,0.0,4,4,male single,none,4,car,34,none,own,2,high qualif/self emp/mgmt,1,yes,YES,6614.0,0.0,male,GOOD
Indiana,0.0,28.0,Good,other,7824.0,0.0,1,3,male single,guarantor,4,real estate,40,bank,rent,2,skilled,2,yes,YES,7824.0,0.0,male,GOOD
Indiana,-7869.21,27.0,Bad,business,2442.0,78.37,4,4,male single,none,4,car,43,stores,own,-1,high qualif/self emp/mgmt,2,yes,YES,-5348.84,-3.189046254604994,male,GOOD
Indiana,0.0,15.0,Bad,radio/tv,1829.0,0.0,4,4,male single,none,-1,car,33,none,unknown,2,skilled,1,yes,NO,1829.0,0.0,male,BAD
Indiana,-9686.49,12.0,Bad,new car,2171.0,80.14,2,4,male single,none,4,life insurance,38,bank,own,2,unskilled resident,1,none,YES,-7435.35,-4.422813075506446,male,BAD
Indiana,71.39,36.0,Bad,used car,5800.0,44.36,2,3,male single,none,4,car,34,none,own,2,skilled,1,yes,YES,5915.75,0.01995345630063782,male,BAD
Indiana,0.0,18.0,Bad,radio/tv,1169.0,0.0,2,4,unknown,none,3,life insurance,29,none,own,2,skilled,1,yes,YES,1169.0,0.0,unknown,BAD
Indiana,0.0,36.0,Moderate,used car,8947.0,0.0,0,3,male single,none,-1,car,31,stores,own,-1,high qualif/self emp/mgmt,2,yes,NO,8947.0,0.0,male,GOOD
Indiana,-3213.79,21.0,Moderate,radio/tv,2606.0,25.37,1,4,female div/dep/mar,unknown,4,no known property,28,none,rent,1,high qualif/self emp/mgmt,1,yes,NO,-582.4200000000001,-1.2230226313770618,female,BAD
Indiana,0.0,12.0,Bad,other,2315.0,0.0,0,3,female div/dep/mar,none,2,life insurance,35,none,unknown,1,skilled,1,none,YES,2315.0,0.0,female,GOOD
Indiana,0.0,15.0,Good,other,2186.0,0.0,3,1,unknown,none,4,real estate,33,bank,rent,1,unskilled resident,1,none,YES,2186.0,0.0,unknown,BAD
Indiana,-5178.11,18.0,Good,furniture/equipment,4153.0,65.95,2,2,unknown,co applicant,3,car,42,none,unknown,1,skilled,1,none,NO,-959.1599999999999,-1.2306596051998073,unknown,GOOD
Indiana,-9384.89,18.0,Bad,new car,2625.0,25.0,4,2,male single,guarantor,4,life insurance,43,bank,rent,1,unknown,1,yes,NO,-6734.889999999999,-3.564314546839299,male,GOOD
Indiana,0.0,20.0,Bad,new car,3485.0,0.0,1,2,male div/sep,none,4,real estate,44,none,own,2,skilled,1,yes,NO,3485.0,0.0,male,BAD
Kansas,0.0,18.0,Bad,used car,2315.0,0.0,4,2,male single,none,4,no known property,42,unknown,unknown,2,skilled,1,none,YES,2315.0,0.0,male,GOOD
Kansas,0.0,15.0,Good,radio/tv,1386.0,0.0,2,4,male mar/wid,unknown,2,real estate,40,none,rent,-1,skilled,1,yes,NO,1386.0,0.0,male,GOOD
Kansas,0.0,24.0,Good,radio/tv,2315.0,0.0,4,4,male single,none,1,real estate,36,none,own,1,high qualif/self emp/mgmt,1,yes,YES,2315.0,0.0,male,BAD
Kansas,-4424.42,18.0,Moderate,radio/tv,1107.0,65.46,2,2,male single,none,2,real estate,20,none,rent,1,high qualif/self emp/mgmt,2,unknown,NO,-3251.96,-3.9340794223826716,male,GOOD
Kentucky,-8003.56,21.0,Good,new car,3763.0,0.0,3,2,male single,co applicant,2,real estate,24,none,own,1,unskilled resident,1,none,NO,-4240.56,-2.1263443145589798,male,GOOD
Kentucky,124.56,36.0,Good,education,3711.0,0.0,2,2,male mar/wid,none,2,car,27,none,own,1,skilled,1,none,YES,3835.56,0.03355603448275862,male,GOOD
Kentucky,0.0,15.0,Moderate,used car,3594.0,0.0,1,1,female div/dep/mar,none,2,life insurance,33,none,own,2,unskilled resident,1,none,NO,3594.0,0.0,female,GOOD
Kentucky,152.88,9.0,Good,new car,3195.0,0.0,2,1,female div/dep/mar,none,2,real estate,33,none,own,1,unskilled resident,1,none,NO,3347.88,0.04783479349186483,female,BAD
Kentucky,0.0,36.0,Moderate,radio/tv,4454.0,0.0,2,4,female div/dep/mar,none,4,real estate,34,none,own,2,skilled,1,none,NO,4454.0,0.0,female,BAD
Kentucky,53.13,18.0,Bad,furniture/equipment,4736.0,73.55,1,2,unknown,none,4,car,25,bank,unknown,1,unskilled resident,1,none,YES,4862.68,0.026742664133417776,unknown,GOOD
Kentucky,136.67,30.0,Moderate,radio/tv,2991.0,0.0,4,-1,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,YES,3127.67,0.045678475935828876,female,BAD
Kentucky,0.0,11.0,Good,business,2142.0,0.0,4,1,male div/sep,none,2,real estate,28,none,unknown,1,unknown,1,yes,YES,2142.0,0.0,male,GOOD
Kentucky,0.0,24.0,Good,business,3161.0,0.0,2,4,male single,none,2,no known property,31,none,rent,1,skilled,1,yes,YES,3161.0,0.0,male,BAD
Kentucky,0.0,48.0,Moderate,other,18424.0,0.0,2,1,female div/dep/mar,none,2,life insurance,32,bank,own,1,high qualif/self emp/mgmt,1,yes,YES,18424.0,0.0,female,GOOD
Kentucky,0.0,18.0,Good,used car,2848.0,0.0,2,1,male single,co applicant,2,real estate,32,none,own,1,skilled,2,none,NO,2848.0,0.0,male,BAD
Kentucky,-2248.12,6.0,Good,new car,14896.0,47.22,4,1,male single,none,4,no known property,68,bank,own,1,high qualif/self emp/mgmt,1,unknown,NO,12695.1,-0.14774115593743709,male,GOOD
Kentucky,-9881.63,24.0,Good,furniture/equipment,2359.0,465.33,0,-1,male div/sep,none,1,life insurance,33,none,own,1,skilled,1,none,YES,-7057.299999999999,-3.9899576271186437,male,GOOD
Kentucky,-5723.26,24.0,Good,furniture/equipment,3345.0,58.66,4,4,unknown,none,2,life insurance,39,none,rent,1,high qualif/self emp/mgmt,1,yes,YES,-2319.6000000000004,-1.6929468021518232,unknown,GOOD
Kentucky,0.0,18.0,Bad,furniture/equipment,1817.0,0.0,2,4,female div/dep/mar,none,2,no known property,28,none,own,2,unknown,1,none,NO,1817.0,0.0,female,BAD
Kentucky,0.0,18.0,Moderate,radio/tv,12749.0,0.0,3,4,male single,none,1,car,37,none,own,1,unknown,1,yes,NO,12749.0,0.0,male,BAD
Kentucky,-5558.63,9.0,Good,radio/tv,1366.0,8.58,1,3,female div/dep/mar,none,4,life insurance,22,none,rent,1,skilled,1,none,YES,-4184.05,-4.060021945866862,female,GOOD
Kentucky,50.65,12.0,Good,new car,2002.0,78.56,3,3,unknown,none,4,life insurance,30,none,rent,1,skilled,2,yes,NO,2131.21,0.06450823764353471,unknown,BAD
Kentucky,-860.04,24.0,Good,furniture/equipment,6872.0,0.0,1,2,male div/sep,none,1,life insurance,33,bank,own,1,skilled,1,yes,NO,6011.96,-0.12513312963771278,male,BAD
Kentucky,-493.93,12.0,Good,other,697.0,41.84,1,4,male single,unknown,2,car,46,bank,own,2,skilled,1,yes,YES,244.90999999999997,-0.6476934097421204,male,BAD
Kentucky,-139.76,18.0,Bad,furniture/equipment,1049.0,44.33,1,4,unknown,none,4,life insurance,21,none,rent,1,skilled,1,none,YES,953.57,-0.09088571428571428,unknown,GOOD
Kentucky,-6957.68,18.0,Good,used car,10297.0,96.63,3,4,male single,none,4,no known property,39,stores,for free,-1,skilled,2,yes,YES,3435.95,-0.6662507282967567,male,BAD
Kentucky,0.0,18.0,Good,radio/tv,1867.0,0.0,4,-1,male single,none,4,car,58,none,own,-1,skilled,1,yes,YES,1867.0,0.0,male,GOOD
Kentucky,-6014.9,12.0,Moderate,new car,2315.0,77.78,2,4,male single,none,2,real estate,43,none,own,2,unknown,2,none,NO,-3622.12,-2.563523316062176,male,GOOD
Kentucky,-6433.26,24.0,Good,furniture/equipment,2315.0,49.11,1,4,male single,co applicant,1,life insurance,24,unknown,unknown,1,unskilled resident,1,none,NO,-4069.1500000000005,-2.756541450777202,male,BAD
Kentucky,76.55,9.0,Good,radio/tv,1670.0,11.79,1,4,female div/dep/mar,none,2,car,22,none,own,1,skilled,1,unknown,YES,1758.34,0.05286654697785757,female,BAD
Kentucky,0.0,9.0,Bad,new car,1224.0,0.0,2,3,male single,none,1,real estate,30,none,own,2,skilled,1,none,YES,1224.0,0.0,male,GOOD
Louisiana,0.0,12.0,Bad,other,2315.0,0.0,4,4,male single,none,4,life insurance,42,none,own,-1,skilled,2,yes,NO,2315.0,0.0,male,GOOD
Louisiana,-7689.68,18.0,Good,other,1498.0,54.57,2,4,female div/dep/mar,unknown,1,car,23,bank,own,1,skilled,1,none,YES,-6137.110000000001,-5.093468979319547,female,GOOD
Louisiana,152.56,30.0,Moderate,radio/tv,1919.0,239.05,1,-1,male single,none,3,no known property,30,unknown,unknown,2,high qualif/self emp/mgmt,1,none,YES,2310.61,0.20396354166666666,male,BAD
Louisiana,6883.16,9.0,Good,radio/tv,745.0,54.04,2,3,female div/dep/mar,none,2,no known property,28,none,unknown,1,unskilled resident,1,none,YES,7682.2,9.299195710455765,female,GOOD
Louisiana,63.46,6.0,Good,radio/tv,2063.0,82.56,1,4,unknown,none,3,car,30,none,rent,1,high qualif/self emp/mgmt,1,yes,YES,2209.02,0.07074612403100776,unknown,GOOD
